experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
76c7872e-af5d-478c-bd8d-455f2159325b,YALEXNAAYTAPKEP01,town,,gastronomy,"[""culture"",""educational""]",low,5,any,TRUE,TRUE,4,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""yucatecan_gastronomy"",""cooking_workshop"",""mayans"",""tortilla_preparation"",""regional_dishes"",""melipona_bees"",""honey_production"",""cultural_importance"",""yalcoba"",""ranch""]","[""Hands-on Yucatecan cooking with Mayan family"",""Learn about Melipona bees and their cultural significance"",""Experience regional gastronomy in authentic setting""]","[""educational"",""cultural"",""interactive"",""authentic""]","[""gastronomy"",""indigenous_culture"",""culinary_arts"",""regional_traditions""]","[""dry season"",""winter""]","[""cultural immersion"",""family activity""]",Interactive Yucatecan cooking experience with Mayan family and cultural insights,"Supplier: Ta Náayta
General Description: Title: Gastronomy, Xcanahaltún & Cuevas rehoyadas | Description: Today, your local guide in English will take you to a Yucatecan gastronomy workshop that can last approximately three hours, depending on cooking time. First, a Mayan family will teach you how to prepare tortillas along with a typical dish of the region; you will learn all about the preparation process from the natural raw materials selection until the food is on the table. Immerse yourself in Yalcobá or in a small ranch named Betaña to live this experience as long as you listen to a speech about the regional gastronomy and Melipona bees, a group of stingless bees who are in American tropical and subtropical regions; they are especially valued for their honey production, their role as pollinators, and their cultural importance.
Service Details: fullServiceDescription: Gastronomy, Xcanahaltún & Cuevas rehoyadas - 5h - ENG | serviceDescription: Gastronomy, Xcanahaltún & Cuevas rehoyadas | serviceType: Operadora local | destinationName: Yucatan
Location: address: C 1 X 6 y 6 A, 97794 Yalcobá, Yuc. | locations: Yalcobá",midday
76f4f8f9-3c69-4ac6-90d0-8359a30789f5,HUXEXAVEMUNESTI02,beach,,adventure,"[""nature""]",moderate,4,friends,TRUE,TRUE,5,4,3,TRUE,FALSE,TRUE,TRUE,TRUE,"[""kayak"",""huatulco"",""bays"",""sunrise"",""beach"",""island"",""crystal_water"",""nature"",""adventure"",""oaxaca""]","[""Sunrise kayak with scenic viewpoints"",""Unspoiled beaches and emerald waters"",""Connection with nature in Huatulco's bays""]","[""adventurous"",""refreshing"",""peaceful""]","[""adventure"",""nature"",""water_sports"",""scenic_views""]","[""winter"",""spring""]","[""group activity"",""outdoor adventure""]","Kayak through Huatulco's stunning bays at sunrise, connecting with nature","Supplier: Aventura Mundo Huatulco
General Description: Title: Kayak tour of Huatulco""s bays. | Description: Today, you will join a group of travellers for a kayak tour lasting approximately 3 hours and 50 minutes through the bays of Huatulco. Your Spanish speaking guide will pick you up at your hotel at 5:45 am. The first stop will be the bufadero, a natural viewpoint where you can witness the sunrise, a moment where the energy and magic of the place is palpable. You will continue paddling towards Blanquita Island, crossing cliffs to reach the fishermen""s beach, known for its emerald green waters and gentle waves. Being an unspoilt beach, the connection with nature will be even more intense, and you will have time to dive into the crystal clear waters and enjoy a healthy breakfast waiting for you on the shore. The end of this experience is the return trip by land transport to your hotel.
Service Details: fullServiceDescription: Kayak Sunrise - 4h - SPA | serviceDescription: Kayak Sunrise | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Calle Flamboyán 306, local 1 Parque La Crucecita, dentro Hotel Del Parque, 70989 Crucecita, Oax. | locations: Huatulco",morning
7786ce25-a0d4-4d4f-842b-971a4d1f8bdc,OXCEXETNOTUIPTI01,town,,culture,"[""shopping"",""educational""]",low,6,any,TRUE,TRUE,4,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""handicraft"",""Oaxaca"",""black_pottery"",""clay_figures"",""embroidery"",""weaving"",""alebrijes"",""traditional_crafts"",""villages"",""cultural_tour""]","[""Visit to five traditional villages showcasing diverse crafts"",""Opportunity to see artisans at work and learn craft techniques"",""Experience vibrant local markets and workshops"",""Authentic insight into Oaxaca's rich artisan heritage"",""Visit to Josefina Aguilar's renowned workshop""]","[""educational"",""cultural"",""authentic"",""colorful""]","[""traditional_crafts"",""artisanal_techniques"",""local_culture"",""handmade_products""]","[""spring"",""fall""]",[],Explore Oaxaca's rich craft traditions across five vibrant villages in a full-day cultural tour.,"Supplier: Etnoturística
General Description: Title: A Journey through Traditional Handicraft in Oaxaca | Description: Today, you will take the Oaxacan handicraft route. In approximately 6 hours, your English-speaking local guide will accompany you to visit five villages dedicated to craftsmanship. You will first visit Coyotepec, famous for producing black pottery. There, you can visit a workshop to discover how extraordinary pieces made of this material are crafted. As the second destination, you will visit Ocotlan, especially its market, a space full of colours, aromas, and flavours around the 18th-century temple built by Dominican friars. In Ocotlan, we will also visit the workshop of Josefina Aguilar, a clay artisan who brings clay figures depicting village characters and traditional community events to life with bright colours.


You will continue with the third village, San Antonino, where the main attraction is its embroidery tradition. The women of this village are recognized for their skill and dexterity in embroidery, which has been passed down from generation to generation. San Antonino's embroideries are characterized by their colourful and vibrant style, featuring floral designs and geometric patterns. You will then proceed to the fourth village, Jalietza, where they are experts in the technique of backstrap loom weaving, and their textiles are renowned for their quality and beauty. Artisans use bright and vivid colours and traditional Zapotec geometric designs and motifs. Lastly, there is Tilcajete, known for being a craft centre specialising in creating alebrijes, the popular hand-painted wooden sculptures. Each piece is unique, as artisans use their creativity to bring to life fantastic and colourful figures that combine elements from real and imaginary animals.
Service Details: fullServiceDescription: Handicraft Route - 6h - ENG | serviceDescription: Handicraft Route | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Oaxaca, Centro, Oaxaca de Juárez, Oaxaca, México | locations: Oaxaca de Juárez",full_day
77b9597f-1e8b-4d86-a0bf-3d6f80fd181c,EKBENGJUCABASFO01,city,,educational,[],low,4,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""ek_balam"",""maya_ruins"",""archaeological_site"",""yucatan"",""cultural_heritage"",""history"",""guided_tour"",""foreigner"",""playa_del_carmen""]","[""Entrance fee to Ek Balam archaeological site"",""Guided tour by Juan Carlos Bacelis"",""Expert local guide providing cultural insights""]","[""educational"",""enriching"",""adventurous""]","[""history"",""archaeology"",""maya_culture"",""cultural_heritage""]","[""dry season"",""winter""]",[],Guided tour of Ek Balam archaeological site from Playa del Carmen,"Supplier: Guía Juan Carlos Bacelis
Service Details: fullServiceDescription: Entrance fee to the AS of Ek Balam - For foreigners | serviceType: Guía | destinationName: Yucatan
Location: address: Playa del Carmen, Q.R., México | locations: Playa del Carmen",full_day
77cda727-052e-46e2-84ee-e9f46e94fa54,LAPEXCHOYATESTI05,beach,river,nature,"[""adventure"",""educational""]",moderate,9,any,TRUE,TRUE,5,3,2,TRUE,FALSE,TRUE,TRUE,FALSE,"[""whale_watching"",""gray_whale"",""migration"",""baja_california"",""marine_life"",""nature"",""adventure"",""boat_ride"",""Arctic"",""Pacific"",""ecotourism""]","[""Long-distance whale migration observation"",""Whale-friendly panga boats"",""Scenic transfer across Baja California peninsula"",""Includes local meal"",""Seasonal experience (Jan-Mar)""]","[""educational"",""adventurous"",""awe-inspiring""]","[""marine_biology"",""wildlife"",""ecotourism"",""nature_watching""]","[""winter""]",[],Experience the awe of gray whale migration on a full-day eco-adventure in Baja California Sur.,"Supplier: Choya Tours
General Description: Title: Migration Tour of the Great Gray Whale | Description: Today you will experience a 9-hour tour with a group of fellow travelers. Your Spanish-speaking guide will pick you up from your hotel in the morning, between 08:00 and 08:30 am. Therefore, we recommend having a good breakfast at your hotel before departure. You will be transported by road to the northern part of the state, crossing the entire peninsula from the Sea of Cortez to the Pacific side. This transfer will take approximately 2 hours until you reach Magdalena Bay, where a boat will be waiting for you to go whale watching, with an approximate duration of 2 hours.

The tour is conducted on panga boats with specific dimensions, size, and weight characteristics to be whale-friendly. During the ride, you can enjoy the natural scenery and spot the gray whale, a mammal that can measure up to 16 meters in length and weigh up to 35 tons. The migration of this whale is considered one of the longest among any mammal, traveling approximately 16,000 kilometers during a 6-month round trip, from the Arctic to Baja California Sur, where they can swim continuously for periods of 20 hours at a speed of 10 knots or more. After the boat ride, you will enjoy a delicious meal at a local restaurant (included) and then return by road for 2 hours to the city of La Paz, where you will be dropped off at the doors of your hotel.

Please note: This tour is only available from January 15th to March 15th.
Service Details: fullServiceDescription: Whales Tour - 9h - SPA | serviceDescription: Whales Tour | serviceType: Operadora local | destinationName: Baja California Sur
Location: address: José María Morelos y Pavón 260, Zona Central, 23000 La Paz, B.C.S. | locations: La Paz",full_day
785b9eec-f376-4114-a6bb-7c16c0525d81,MEXEXLAGARUEPTN03,city,,culture,"[""educational""]",low,3,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""city_tour"",""mexico_city"",""cultural_history"",""modern_tradition"",""urban_exploration"",""mexican_culture"",""heritage"",""architecture"",""local_experience""]","[""Combines ancestral and modern aspects of Mexico City"",""Guided walking tour with local expert"",""Deep cultural and historical insights""]","[""educational"",""enriching""]","[""history"",""urban_culture"",""architecture"",""local_lifestyle""]","[""spring"",""fall""]",[],Explore Mexico City's rich heritage and modernity on a guided walking tour.,"Supplier: Like a local by Garu
General Description: Title: Ancestry & modernity: A Mexico City walking tour
Service Details: fullServiceDescription: Ancestry & modernity: A Mexico City with Garu - 3h - ENG | serviceDescription: Ancestry & modernity: A Mexico City with Garu | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
7869a756-d3a1-4329-b224-f3df6cac7454,PVREXECOVALWHALE1,beach,,adventure,"[""nature""]",moderate,5,any,TRUE,TRUE,5,4,3,TRUE,FALSE,FALSE,TRUE,TRUE,"[""whale_watching"",""humpback_whales"",""marine_life"",""Bahía_de_Banderas"",""Puerto_Vallarta"",""conservation"",""marine_biology"",""nature_experience"",""sea_adventure"",""ecotourism""]","[""Seasonal whale sighting in Bahía de Banderas"",""Educational speech on whale behavior and conservation"",""Boat tour with expert guide""]","[""exciting"",""educational"",""adventurous""]","[""marine_life"",""wildlife_conservation"",""nature"",""ecotourism""]","[""winter"",""spring""]",[],Join a whale-watching tour in Puerto Vallarta to see humpbacks and learn about marine conservation.,"Supplier: Ecotours Vallarta
General Description: Title: Humpback whales’ season in Bahía de Banderas, Puerto Vallarta | Description: Today, your local guide in English will pick you up to join a group of travelers to take you on a tour of approximately four hours on the way to Bahía de Banderas, a touristic attraction with several leisure activities, where you could sight and listen to humpback whales gliding hotter waters aboard a boat. Before this adventure, enjoy listening to a speech about these animals’ behavior and the research and conservation programs carried out to avoid their intensive hunting. Once at sea, discover the wide world of humpback whales, marine creatures known for their stunts and complex melodious singing.
Service Details: fullServiceDescription: Whales tour - 5h - ENG | serviceDescription: Whales tour | serviceType: Operadora local | destinationName: Jalisco
Location: address: Proa 20, Marina Vallarta, 48335 Puerto Vallarta, Jal. | locations: Puerto Vallarta",full_day
78916fd7-fe49-46f6-b86d-31c0cd669fac,PMOEXMELICOESTN01,beach,,gastronomy,"[""culture""]",low,5.5,any,TRUE,FALSE,5,4,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""cooking"",""culinary"",""quintana_roo"",""puerto_morelos"",""mexican_cuisine"",""local_food"",""cultural_experience"",""food_class"",""traditional_cooking"",""mexican_flavors""]","[""Authentic Mexican cooking techniques"",""Local ingredients from Quintana Roo"",""Cultural immersion through cuisine""]","[""educational"",""enriching"",""cultural""]","[""gastronomy"",""mexican_culture"",""foodie"",""culinary_arts""]","[""year_round""]","[""family gathering"",""cultural experience"",""group activity""]",Learn authentic Mexican cooking in a scenic coastal setting in Puerto Morelos,"Supplier: Mexico Lindo Cooking
General Description: Title: Cooking classes in Puerto Morelos
Service Details: fullServiceDescription: Culinary experience with cooking class - 5.5h - SPA | serviceDescription: Culinary experience with cooking class | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Carretera Ruta de los Cenotes Km. 6.2, 77580 Puerto Morelos, Q.R. | locations: Puerto Morelos, Valladolid",midday
78a97ee8-900e-4b51-8c3e-3d0ca39755c1,TCOEXUBELILPKEP05,town,,culture,"[""educational""]",low,4.5,any,TRUE,TRUE,5,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""mayanceremony"",""church"",""museum"",""artworkshop"",""quintanaroo"",""tihosuco"",""cultural"",""educational"",""indigenous"",""traditional""]","[""Authentic Mayan ceremony experience"",""Visit to local church and museum"",""Interactive art workshop""]","[""educational"",""cultural"",""enriching""]","[""indigenous_culture"",""history"",""art"",""traditional_medicine""]","[""dry season"",""winter""]",[],"Immersive Mayan cultural experience with ceremony, museum, and art workshop in Tihosuco","Supplier: U Belilek
Service Details: fullServiceDescription: Mayan ceremony, church, museum, art workshop - 4.5h - ENG | serviceDescription: Mayan ceremony, church, museum, art workshop | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Calle 6 Ote., Centro, 77121 Tihosuco, Q.R. | locations: Tihusuco",full_day
78cfba33-6e2f-456d-9660-b4af3da30057,MEXEXPAOLAPTEOTO1,city,,culture,[],low,8,any,TRUE,TRUE,5,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,"[""teotihuacan"",""pyramids"",""archaeology"",""mexico_city"",""cultural_tour"",""guided"",""entrance_fee"",""snack"",""gift"",""full_service""]","[""Includes guide, transport, entrance fee, snack, radio, and a gift"",""Comprehensive full-day tour of Teotihuacan"",""Convenient all-inclusive package""]","[""educational"",""enriching""]","[""archaeology"",""history"",""cultural heritage"",""ancient civilizations""]","[""winter"",""spring"",""fall""]",[],All-inclusive guided tour of Teotihuacan with transport and amenities,"Supplier: Paola Parra
General Description: Title: Teotihuacan Tour - SPA
Transport, guide, entrance fee, snack, radio, 1 gift
Service Details: fullServiceDescription: Teotihuacan Tour - SPA | serviceDescription: Teotihuacan Tour | serviceType: Guía | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
7934ef83-26a8-4b0e-9804-07cdfae72a34,SJDEXCPTRAVEPTI01,desert,forest,adventure,"[""culture""]",high,8,any,TRUE,TRUE,5,3,4,FALSE,FALSE,TRUE,TRUE,FALSE,"[""hiking"",""cave_paintings"",""rural_experience"",""pericue_family"",""dark_pool"",""cliff_jump"",""baja_california_sur"",""cabo_pulmo"",""adventure"",""cultural_immersion""]","[""Exclusive access to unknown trails in Baja"",""Visit to 7500-year-old cave paintings"",""Swimming and cliff jumping in natural pools"",""Authentic rural experience with Pericue family""]","[""adventurous"",""authentic"",""exciting"",""immersive""]","[""adventure"",""indigenous_culture"",""nature"",""history""]","[""winter"",""spring""]","[""adventure trip"",""cultural exploration""]",8-hour adventure hiking with rural Pericue family and ancient cave paintings in Baja,"Supplier: Cabo Pulmo Travel
General Description: Title: Adventure and Authenticity in Baja: Hiking with Rural Experience | Description: Today you will live an experience of approximately 8 hours to go hiking and have a rural experience meeting a Pericue family. The experience will start with your English speaking guide who will pick you up from your hotel in San Jose del Cabo and take you to unknown trails in this part of the Baja and reach places that not everyone has the privilege to see such as San Dionisio, where you can see cave paintings, which, thanks to recent findings are known to be more than 7500 years old. Afterwards you will continue on to the dark pool another highlight of this tour, getting here will not be easy but it will be well worth it when you are swimming in the calm waters or if you are braver you can jump off a cliff into the natural pool. Afterwards, you will head to the farm of a local family who will be waiting for you with a local meal, you will be able to share your time with them, see first hand what it is like to live in this area, and, with time running out, your experience will be over.
Service Details: fullServiceDescription: Hiking and rural experiences - 8h - ENG | serviceDescription: Hiking and rural experiences | serviceType: Operadora local | destinationName: Baja California Sur
Location: address: Parque Nacional Cabo Pulmo, Domicilio Conocido, 23574 Cabo Pulmo, B.C.S. | locations: Cabo Pulmo",full_day
793f4c58-0d9c-4fc5-84f8-e98fdcdcfc42,TCOEXUBELILPKEP02,town,,culture,"[""educational""]",low,4,any,TRUE,TRUE,5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""mayanceremony"",""churchtour"",""museum"",""agrotourism"",""quintanaroo"",""tihosuco"",""cultural"",""educational"",""indigenous_culture""]","[""Authentic Mayan ceremony experience"",""Cultural tour of Tihosuco"",""Combination of spiritual, historical, and agricultural insights""]","[""educational"",""cultural"",""enriching""]","[""indigenous_culture"",""history"",""spiritual_practices"",""agriculture""]","[""dry season"",""winter""]",[],"Immersive Mayan cultural experience with ceremony, tour, and museum in Quintana Roo","Supplier: U Belilek
Service Details: fullServiceDescription: Mayan ceremony, church tour, museum, agrotourism - 4h - ENG | serviceDescription: Mayan ceremony, church tour, museum, agrotourism | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Calle 6 Ote., Centro, 77121 Tihosuco, Q.R. | locations: Tihusuco",full_day
794e7239-3826-46a1-98fe-4e3242fc28aa,CELEXGUAMANPKEP04,river,cenote,nature,"[""adventure"",""culture""]",moderate,2.25,any,TRUE,TRUE,4,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,"[""mangroves"",""cenote"",""flamingos"",""estuary"",""birdwatching"",""raccoons"",""nature"",""ecotourism"",""celestun"",""yucatan""]","[""Mangrove tunnel experience"",""Swim in cenote with crocodile caution"",""Wildlife feeding on small island""]","[""adventurous"",""educational"",""relaxing""]","[""ecotourism"",""birdwatching"",""nature"",""wildlife""]","[""winter"",""spring""]","[""family outing"",""educational trip""]","Explore mangroves, cenote swimming, and wildlife in Celestún's natural reserve.","Supplier: Guardianes de los Manglares
General Description: Title: Special Boat Tour of Dzinintún | Description: Today, you will visit the Ecotourism Parador of the Guardians of the Dzinintún Mangroves. There, you will take a special 2-hour boat tour. You will meet your local guide in English at the meeting point and begin a walking tour along the riverbank, where you will visit some ruins that used to function as houses. Then, you will board the boat to head towards the estuary, where you can observe the nature and the importance of mangroves in the region's ecosystem. Afterward, you will make your way to the Celestún Ría, a natural reserve that is home to a large number of pink flamingos and other species.

You will continue towards a 150-meter mangrove tunnel, naturally formed along the way. Upon exiting this tunnel, you will arrive at a cenote where you will have the opportunity to swim if you wish (there are crocodiles in this cenote, but your expert guide in the reserve will indicate if it is possible to swim or not). Once the swimming time is over, you will return to the meeting point to leave the boat and walk to a small island inhabited by various birds and raccoons. Here, you will have the opportunity to feed them and thus conclude the experience.
Service Details: fullServiceDescription: Special boat tour - 2h15min - ENG | serviceDescription: Special boat tour | serviceType: Operadora local | destinationName: Yucatan
Location: address: C. 2-D, Felipe Carrillo Puerto, 97367 Celestún, Yuc. | locations: Celestun",full_day
79826b56-a0ae-42c9-9c2f-485b5c24f214,XPUEXCALAKTESTI04,forest,,culture,"[""educational""]",moderate,5,any,TRUE,TRUE,5,3,4,FALSE,FALSE,FALSE,TRUE,TRUE,"[""calakmul"",""archaeological_site"",""maya_culture"",""quintana_roo"",""history"",""ancient_ruins""]","[""Remote Mayan archaeological site"",""Deep cultural immersion in Maya history"",""Guided exploration of ancient ruins""]","[""educational"",""enriching""]","[""indigenous_culture"",""history"",""archaeology""]","[""dry season""]",[],"Explore the ancient Maya ruins of Calakmul, a deep cultural and archaeological experience","Supplier: Calakmul Tours
Service Details: fullServiceDescription: Valeriana archaeological site - 5h - FRA | serviceDescription: Valeriana archaeological site | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: 24653 Nuevo Conhuás, Camp. | locations: Calakmul",full_day
79acd5fb-5de1-44eb-9547-5ef7bd2abfa0,OXCEXETNOTUARTIS1,city,,culture,"[""educational""]",low,5,any,TRUE,TRUE,4,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""artistic_tour"",""oaxaca"",""paper_workshop"",""francisco_toledo"",""textile_factory"",""san_agustin"",""ceramics"",""sculpture"",""local_art"",""cultural_experience""]","[""Visit to Francisco Toledo's Paper Workshop"",""Transformation of textile factory into art center"",""Meet master artisans like Adán Paredes""]","[""educational"",""inspiring"",""authentic""]","[""art"",""culture"",""traditional_techniques"",""local_artisans""]","[""spring"",""fall""]","[""cultural exploration"",""educational trip""]",Explore Oaxaca's rich artistic heritage through workshops and local studios.,"Supplier: Etnoturística
General Description: Title: Artistic Tour of Oaxaca | Description: Today you will take a 4-hour tour through the streets of Oaxaca. You will start the tour with your English-speaking guide. The first stop will be at the Paper Workshop, founded by the visual artist Francisco Toledo. This workshop was created with the aim of providing high-quality paper to the artist community in Oaxaca. The second stop will be at the old textile factory of San Agustín, which the master Toledo himself transformed into an exhibition center and art workshops. Nearby, you will find the ceramic and sculpture studio of Master Adán Paredes, where your guide will explain what takes place in this location. This experience will undoubtedly show you a very authentic side of the city of Oaxaca. You can draw inspiration from it, as many people have done when visiting the city.
Service Details: fullServiceDescription: Artistic Oaxaca - 5h - ENG | serviceDescription: Artistic Oaxaca | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Oaxaca, Centro, Oaxaca de Juárez, Oaxaca, México | locations: Oaxaca de Juárez",full_day
79c4b35d-7cc9-4512-81a1-bbd186a4e16a,NDGEXAAJANDCAVIR1,cenote,,adventure,"[""nature""]",high,5,any,FALSE,TRUE,5,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,"[""cave"",""rappelling"",""cenote"",""subway_circuit"",""Yucatan"",""adventure_sport"",""exploration"",""nature"",""protective_equipment"",""Mayan_ceremony""]","[""Rappelling into a cenote cavern"",""Experience a Mayan purification ceremony"",""Explore underground subway formations"",""Guided adventure in Quintana Roo"",""Deep immersion into natural and cultural elements""]","[""adventurous"",""exciting"",""challenging"",""exploratory""]","[""adventure_sports"",""caving"",""nature"",""Mayan_culture"",""geology""]","[""dry_season"",""winter""]",[],Thrilling cave rappelling with Mayan rituals in Nuevo Durango,"Supplier: Nuevo Durango
General Description: Title: Enjoy the adrenaline of rappelling in a cavern in Nuevo Durango | Description: Today, you will visit the cavern where you will be able to rappel, it is an adrenaline experience with a duration of 2 hours and 50 minutes approximately, you will meet your Spanish-speaking guide at the established point. Upon arrival you will be able to rappel down to a depth of 20 meters, but not before experiencing a small Mayan purification ceremony. This experience is done with the necessary protective equipment until you reach a subway circuit, where you can explore and learn about the different subway formations of the Yucatan Peninsula. At the end of this adventure you will return to your hotel.
Service Details: fullServiceDescription: Cave visit with rappelling - 5h - SPA | serviceDescription: Cave visit with rappelling | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Cabañas Nuevo Durango | locations: Nuevo Durango",full_day
79edc8be-6d82-45c8-a05d-519eeb3db435,MEXEXTEOBICPRBT01,valley,,culture,"[""adventure""]",moderate,9,any,TRUE,TRUE,5,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,"[""biking"",""teotihuacan"",""pyramids"",""calzada_de_los_muertos"",""murals"",""observatory"",""obsidian"",""handicrafts"",""pulque"",""xoconostle"",""puebla"",""cholula""]","[""Combination of cultural walking and biking exploration of Teotihuacan"",""Visit to artisan family home and obsidian workshop"",""Tasting of pulque and local products"",""End in Cholula with local lunch""]","[""educational"",""adventurous"",""cultural""]","[""archaeology"",""indigenous_culture"",""history"",""craftsmanship"",""gastronomy""]","[""dry season (winter to early summer)""]","[""educational trip"",""cultural experience""]",Full-day biking and cultural tour of Teotihuacan with artisan visit and local tasting,"Supplier: Teotihuacan en bici
General Description: Title: Biking tour in Teotihuacan | Description: Today your English speaking local guide will pick you up from your hotel and head out of Mexico City to the valley of Teotihuacan to begin your approximately 9-hour experience. Here, your guide will tell you about the meaning of the City of the Gods, while you walk along the Calzada de los Muertos, telling you all the mysteries of this ancient civilisation, where you will find buildings such as the Pyramid of the Sun and the Pyramid of the Moon. The second part of the tour will be by bicycle, on a route of approximately 10 km, you will get to know the route of the Murals, an ancient natural observatory and the impressive views of the City of the Gods. You will close your day with a visit to the home of a family of artisans, where you will learn more about the process of obsidian and how it is transformed into handicrafts. You will also have a tasting of pulque and products derived from xoconostle, a cactus fruit very representative of the area. At the end of the designated time, you will enjoy a local lunch and head to the city of Cholula Puebla, where your tour will end.
Service Details: fullServiceDescription: Teotihuacán Biking Tour - 9h - ENG | serviceDescription: Teotihuacán Biking Tour | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Teotihuacan, Méx., México | locations: Teotihuacan, Mexico City",full_day
79fd1d22-93d7-4c51-b8c1-31be5c732ddf,TCOEXUBELILPKEP10,town,,educational,"[""culture""]",low,4.5,any,TRUE,TRUE,5,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""prehispanic_culture"",""church"",""museum"",""music_workshop"",""quintana_roo"",""cultural_heritage"",""indigenous_history"",""educational"",""Tihosuco""]","[""Combination of prehispanic history, religious heritage, and music workshop"",""Authentic cultural experience in Quintana Roo"",""Educational visit to local museum and church""]","[""educational"",""enriching"",""cultural""]","[""indigenous_culture"",""history"",""music"",""heritage""]","[""dry season""]","[""educational trip"",""cultural day""]","Educational cultural tour with museum, church, and music workshop in Tihosuco, Quintana Roo","Supplier: U Belilek
Service Details: fullServiceDescription: Prehispanic d, church, museum, music workshop - 4.5h - ENG | serviceDescription: Prehispanic d, church, museum, music workshop | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Calle 6 Ote., Centro, 77121 Tihosuco, Q.R. | locations: Tihusuco",full_day
7acc3ad1-9350-442e-a595-62af5d3bff96,MEXEXPABYOUPKEP09,city,,culture,"[""educational""]",low,5,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,TRUE,TRUE,"[""traquinera"",""xochimilco"",""casa_azul"",""museo"",""mexico_city"",""cultural_tour"",""educational"",""canal_ride"",""frida_kahlo"",""art""]","[""Iconic trajinera canal ride in Xochimilco"",""Visit to Casa Azul Museum, Frida Kahlo's home"",""Combination of traditional and cultural experiences in Mexico City""]","[""educational"",""cultural"",""enriching""]","[""mexican_culture"",""art"",""history"",""traditional_canal_ride""]","[""spring"",""fall""]","[""family outing"",""cultural exploration""]",Explore Mexico City's vibrant canals and Frida Kahlo's iconic Casa Azul in one full-day tour.,"Supplier: Pablo Yuichi
Service Details: fullServiceDescription: Trajinera ride in Xochimilco + Casa Azul Museum - 5h - FRA | serviceDescription: Trajinera ride in Xochimilco + Casa Azul Museum | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
